caller_id,recipient_id,date,time,duration,tower_id,prefecture,hour
3H7ROWGG,Z6A73C32,2020-02-23,07:05:26,107,tower96,AMOU,7
DVO6WS7K,06BA9LHR,2020-02-23,07:05:30,86,tower17,ASSOLI,7
N74H5WB8,GQZH5IFP,2020-02-23,07:27:19,100,tower16,ANIE,7
TV465N8P,C18O8PW7,2020-02-23,07:44:17,94,tower46,KLOTO,7
FG4TKMTL,4SEEL57M,2020-02-23,08:04:07,99,tower74,OTI,8
3D70JPBF,7G2T9TPC,2020-02-23,08:07:52,67,tower7,AGOE-NYIVE,8
XAJI0Y6D,UUQXQRFE,2020-02-23,08:12:25,140,tower63,LOME COMMUNE,8
3D70JPBF,RWO7A9Z2,2020-02-23,08:26:24,67,tower6,AGOE-NYIVE,8
AZT67X0T,QK6RD0CH,2020-02-23,09:01:18,116,tower50,KPENDJAL,9
QNE5AS6C,RJWIR8DL,2020-02-23,09:16:08,99,tower101,PLAINE DU MO,9
6KQE9FYV,2B4LACSW,2020-02-23,09:21:00,104,tower21,BINAH,9
CPIQJ5U0,ZGDN1K5V,2020-02-23,09:25:09,125,tower34,GOLFE,9
CO9IM36S,N74H5WB8,2020-02-23,09:37:41,133,tower86,TCHAOUDJO,9
QPB1YYRY,8FA9GEXM,2020-02-23,10:07:26,87,tower15,ANIE,10
3H7ROWGG,8A0F9A5Y,2020-02-23,10:34:43,49,tower71,OGOU,10
H3N42UUB,N8HKPIK4,2020-02-23,10:50:34,127,tower42,GOLFE,10
EW1CU6MB,0706DUPJ,2020-02-23,10:51:57,120,tower5,AGOE-NYIVE,10
CO9IM36S,Z4G9GYD1,2020-02-23,11:05:08,73,tower75,SOTOUBOUA,11
COD1SBB0,Z4G9GYD1,2020-02-23,11:08:31,129,tower97,OTI-SUD,11
IU9XRLE9,OK4PTTMX,2020-02-23,11:13:06,73,tower18,ASSOLI,11
3VZAX0RR,0706DUPJ,2020-02-23,11:15:17,78,tower3,AGOE-NYIVE,11
9QZ0HCVE,GQZH5IFP,2020-02-23,11:27:43,82,tower5,AGOE-NYIVE,11
RU3LLYRM,7G8IQ6MS,2020-02-23,11:30:53,71,tower32,EST-MONO,11
4SEEL57M,Y2SSO9KF,2020-02-23,11:35:24,46,tower28,DANYI,11
1DJTB0AG,PUUV28Y3,2020-02-23,11:36:53,80,tower6,AGOE-NYIVE,11
H3N42UUB,9QZ0HCVE,2020-02-23,11:39:22,139,tower93,ZIO,11
CHK6RZDS,FG4TKMTL,2020-02-23,11:49:52,142,tower97,OTI-SUD,11
9B0R7O7F,3D70JPBF,2020-02-23,11:52:07,92,tower53,LOME COMMUNE,11
4SEEL57M,AEOYEEI1,2020-02-23,11:54:00,142,tower91,WAWA,11
LWA939JH,3D70JPBF,2020-02-23,11:57:40,87,tower4,AGOE-NYIVE,11
TEKPAR8P,KSUQVRSH,2020-02-23,12:10:40,92,tower95,AMOU,12
GXMHRRRQ,8FA9GEXM,2020-02-23,12:29:19,114,tower90,WAWA,12
3D70JPBF,6I3K0MVW,2020-02-23,12:31:42,92,tower4,AGOE-NYIVE,12
88CD40YL,TEZK7G1F,2020-02-23,12:48:44,104,tower72,OGOU,12
UTP1PFWB,1S9T7ERF,2020-02-23,12:55:13,92,tower96,AMOU,12
H3N42UUB,HNHOUXJM,2020-02-23,13:11:13,93,tower58,LOME COMMUNE,13
FQ1Z0P2T,RXWZ61FH,2020-02-23,13:12:39,117,tower87,TCHAOUDJO,13
LUJ3QL62,V2J558WL,2020-02-23,13:24:18,40,tower34,GOLFE,13
SG8WV7D2,LUJ3QL62,2020-02-23,13:47:34,111,tower28,DANYI,13
S38K1ZXD,GQZH5IFP,2020-02-23,13:55:48,103,tower52,LOME COMMUNE,13
RXWZ61FH,HNHOUXJM,2020-02-23,14:03:08,96,tower84,TCHAOUDJO,14
M3MCR0YC,9B0R7O7F,2020-02-23,14:15:46,96,tower37,GOLFE,14
MPQMSOBP,BWUDB7OK,2020-02-23,14:17:56,144,tower84,TCHAOUDJO,14
6KQE9FYV,UPUH33XF,2020-02-23,14:22:20,115,tower45,KERAN,14
QQ8Z3DOV,QU7QSVGS,2020-02-23,14:24:38,136,tower46,KLOTO,14
DZX7JJ0X,L1DKO6MV,2020-02-23,14:25:46,67,tower81,TCHAOUDJO,14
5OV4ISV8,UUQXQRFE,2020-02-23,14:38:43,86,tower102,PLAINE DU MO,14
OT5GIBEA,RXWZ61FH,2020-02-23,14:59:08,87,tower53,LOME COMMUNE,14
786DVPTE,XZ8HC3LN,2020-02-23,15:03:47,88,tower79,TCHAOUDJO,15
I8EZDI9H,2B4LACSW,2020-02-23,15:05:34,114,tower7,AGOE-NYIVE,15
850ILZ3A,7G8IQ6MS,2020-02-23,15:10:11,100,tower5,AGOE-NYIVE,15
HNHOUXJM,FMFIYFMH,2020-02-23,15:20:58,113,tower96,AMOU,15
64BII0RU,SB2GZAJU,2020-02-23,15:33:05,96,tower89,VO,15
HNHOUXJM,W6QZ7S00,2020-02-23,15:40:26,76,tower96,AMOU,15
QU7QSVGS,RH9604A1,2020-02-23,15:52:33,78,tower0,AGOE-NYIVE,15
CPIQJ5U0,RR13MTWZ,2020-02-23,15:53:44,115,tower39,GOLFE,15
6EUR8NQU,IDXIWF9Y,2020-02-23,15:55:20,74,tower79,TCHAOUDJO,15
7G8IQ6MS,Z4G9GYD1,2020-02-23,16:48:17,80,tower82,TCHAOUDJO,16
TKBXHJOX,YDGVL625,2020-02-23,16:50:35,120,tower39,GOLFE,16
TV465N8P,5OV4ISV8,2020-02-23,17:13:09,108,tower69,MOYEN-MONO,17
XAJI0Y6D,T105K8U0,2020-02-23,17:15:15,79,tower8,AGOE-NYIVE,17
CJEB2UOC,OT5GIBEA,2020-02-23,17:40:40,128,tower78,TCHAMBA,17
CJEB2UOC,9B0R7O7F,2020-02-23,17:42:32,116,tower78,TCHAMBA,17
9QZ0HCVE,N6OH31ZA,2020-02-23,17:44:43,137,tower9,AGOE-NYIVE,17
CO9IM36S,3D70JPBF,2020-02-23,17:48:57,110,tower85,TCHAOUDJO,17
GXMHRRRQ,IFOFOESU,2020-02-23,17:50:37,99,tower14,AKEBOU,17
850ILZ3A,5M28L1MF,2020-02-23,17:58:46,99,tower63,LOME COMMUNE,17
7G8IQ6MS,VF8PQW02,2020-02-23,18:06:43,103,tower102,PLAINE DU MO,18
6I3K0MVW,64BII0RU,2020-02-23,18:10:10,79,tower65,LOME COMMUNE,18
ITNVWCA4,7G8IQ6MS,2020-02-23,18:12:45,97,tower10,AGOU,18
CO9IM36S,H3N42UUB,2020-02-23,18:15:51,108,tower83,TCHAOUDJO,18
TEZK7G1F,850ILZ3A,2020-02-23,18:33:38,158,tower98,KPENDJAL-OUEST,18
UHX8BQMK,YWUR3EKV,2020-02-23,18:42:05,121,tower5,AGOE-NYIVE,18
COD1SBB0,YWUR3EKV,2020-02-23,19:03:06,89,tower99,KPENDJAL-OUEST,19
LWA939JH,KSUQVRSH,2020-02-23,19:08:18,129,tower42,GOLFE,19
FWGZVNWU,6KQE9FYV,2020-02-23,19:44:55,129,tower62,LOME COMMUNE,19
MPQMSOBP,M3MCR0YC,2020-02-23,20:06:00,106,tower84,TCHAOUDJO,20
OK4PTTMX,8FA9GEXM,2020-02-23,20:08:34,131,tower73,OTI,20
536AAL2Y,GQZH5IFP,2020-02-23,20:09:00,114,tower33,GOLFE,20
E35NJHCH,GQZH5IFP,2020-02-23,20:26:41,85,tower13,AKEBOU,20
3VZAX0RR,I78A4ZYA,2020-02-23,20:42:36,96,tower51,LACS,20
6Y16JW65,T105K8U0,2020-02-23,21:00:31,119,tower19,BASSAR,21
6HEE149Y,ISF3IT7O,2020-02-23,21:19:50,125,tower5,AGOE-NYIVE,21
0706DUPJ,7G2T9TPC,2020-02-23,21:20:29,108,tower11,AGOU,21
Q5BK8XEM,W02707BQ,2020-02-23,21:33:42,73,tower24,CINKASSE,21
L98725AW,UUQXQRFE,2020-02-23,21:37:33,96,tower87,TCHAOUDJO,21
T105K8U0,RR13MTWZ,2020-02-23,21:44:58,97,tower70,OGOU,21
H3N42UUB,UYRRM4JD,2020-02-23,21:48:09,81,tower61,LOME COMMUNE,21
QPB1YYRY,CPIQJ5U0,2020-02-23,21:50:02,125,tower95,AMOU,21
QPB1YYRY,SB2GZAJU,2020-02-23,21:54:50,87,tower31,EST-MONO,21
QPB1YYRY,AZT67X0T,2020-02-23,22:00:38,121,tower91,WAWA,22
3VZAX0RR,FQ1Z0P2T,2020-02-23,22:03:26,114,tower61,LOME COMMUNE,22
3D70JPBF,YWUR3EKV,2020-02-23,22:21:00,88,tower63,LOME COMMUNE,22
YWUR3EKV,XAJI0Y6D,2020-02-23,22:26:53,145,tower48,KOZAH,22
LUJ3QL62,1S9T7ERF,2020-02-23,22:27:52,138,tower1,AGOE-NYIVE,22
CJEB2UOC,YWUR3EKV,2020-02-23,22:28:21,72,tower87,TCHAOUDJO,22
L98725AW,9QZ0HCVE,2020-02-23,22:30:02,70,tower79,TCHAOUDJO,22
NRPQOXJW,23RJAXQ1,2020-02-23,22:55:59,92,tower12,AGOU,22
UHX8BQMK,FWGZVNWU,2020-02-23,22:57:10,129,tower42,GOLFE,22
FWGZVNWU,V2J558WL,2020-02-23,23:29:48,144,tower61,LOME COMMUNE,23
SG8WV7D2,850ILZ3A,2020-02-23,23:31:21,98,tower15,ANIE,23
RH9604A1,UH87QXHH,2020-02-23,23:34:44,137,tower86,TCHAOUDJO,23
OHGI1JNY,2B4LACSW,2020-02-23,23:54:05,92,tower0,AGOE-NYIVE,23
RJWIR8DL,9QZ0HCVE,2020-02-24,00:04:04,111,tower72,OGOU,0
NRPQOXJW,EW1CU6MB,2020-02-24,00:22:02,124,tower62,LOME COMMUNE,0
Q5BK8XEM,SG8WV7D2,2020-02-24,00:24:33,100,tower98,KPENDJAL-OUEST,0
9QZ0HCVE,850ILZ3A,2020-02-24,00:30:28,91,tower40,GOLFE,0
FRS832YF,Z4G9GYD1,2020-02-24,00:35:03,101,tower93,ZIO,0
JRCMCAKE,3H7ROWGG,2020-02-24,00:44:38,79,tower30,DOUFELGOU,0
9B0R7O7F,0HHVC11B,2020-02-24,00:48:10,100,tower63,LOME COMMUNE,0
88CD40YL,NIF6UYTN,2020-02-24,00:52:48,53,tower69,MOYEN-MONO,0
N8HKPIK4,JRCMCAKE,2020-02-24,01:03:20,140,tower6,AGOE-NYIVE,1
COD1SBB0,23RJAXQ1,2020-02-24,01:07:28,88,tower74,OTI,1
3D70JPBF,GXMHRRRQ,2020-02-24,01:18:43,79,tower34,GOLFE,1
UHX8BQMK,RXWZ61FH,2020-02-24,01:41:11,72,tower63,LOME COMMUNE,1
OG6WSZ4Y,8URS19PI,2020-02-24,01:41:27,84,tower97,OTI-SUD,1
6I3K0MVW,JRCMCAKE,2020-02-24,01:47:13,115,tower54,LOME COMMUNE,1
DZX7JJ0X,ZGDN1K5V,2020-02-24,01:55:42,70,tower81,TCHAOUDJO,1
XP0CZNVG,I8EZDI9H,2020-02-24,01:56:15,117,tower6,AGOE-NYIVE,1
RH9604A1,IU9XRLE9,2020-02-24,02:04:27,103,tower87,TCHAOUDJO,2
6I3K0MVW,QPB1YYRY,2020-02-24,02:09:35,81,tower3,AGOE-NYIVE,2
UW3JX66G,JTZ8NTNT,2020-02-24,02:10:29,95,tower71,OGOU,2
QQ8Z3DOV,3VZAX0RR,2020-02-24,02:28:38,92,tower13,AKEBOU,2
JRCMCAKE,M3MCR0YC,2020-02-24,02:30:47,117,tower45,KERAN,2
2B4LACSW,E35NJHCH,2020-02-24,02:36:13,116,tower37,GOLFE,2
6EUR8NQU,7G2T9TPC,2020-02-24,02:42:38,132,tower82,TCHAOUDJO,2
NRPQOXJW,RXWZ61FH,2020-02-24,02:51:57,91,tower51,LACS,2
CO9IM36S,VF8PQW02,2020-02-24,02:52:07,81,tower85,TCHAOUDJO,2
5M28L1MF,XP0CZNVG,2020-02-24,03:20:24,136,tower39,GOLFE,3
N74H5WB8,6KQE9FYV,2020-02-24,03:25:11,141,tower16,ANIE,3
XZ8HC3LN,Z6A73C32,2020-02-24,03:44:48,81,tower96,AMOU,3
41PJSO2K,RXWZ61FH,2020-02-24,03:56:15,109,tower4,AGOE-NYIVE,3
L98725AW,XZ8HC3LN,2020-02-24,04:09:44,102,tower87,TCHAOUDJO,4
6RUMEMGE,T105K8U0,2020-02-24,04:12:38,76,tower81,TCHAOUDJO,4
I8EZDI9H,7G2T9TPC,2020-02-24,04:23:55,118,tower35,GOLFE,4
Q5BK8XEM,CV9MTN0Y,2020-02-24,04:29:48,84,tower73,OTI,4
JRCMCAKE,L1DKO6MV,2020-02-24,04:29:58,134,tower19,BASSAR,4
BWUDB7OK,6I3K0MVW,2020-02-24,04:42:22,88,tower53,LOME COMMUNE,4
UHX8BQMK,SVK701Q4,2020-02-24,04:47:48,71,tower8,AGOE-NYIVE,4
LUJ3QL62,SB2GZAJU,2020-02-24,04:51:55,62,tower53,LOME COMMUNE,4
IU9XRLE9,5OV4ISV8,2020-02-24,05:22:02,111,tower17,ASSOLI,5
OT5GIBEA,TM4KSMO9,2020-02-24,05:23:53,114,tower66,LOME COMMUNE,5
TV465N8P,LFXCTNCS,2020-02-24,05:37:58,53,tower70,OGOU,5
YDW44SWN,I78A4ZYA,2020-02-24,06:00:43,60,tower97,OTI-SUD,6
OO66L484,QQ8Z3DOV,2020-02-24,06:02:41,92,tower55,LOME COMMUNE,6
L98725AW,850ILZ3A,2020-02-24,06:09:39,80,tower81,TCHAOUDJO,6
7G8IQ6MS,SB2GZAJU,2020-02-24,06:27:02,78,tower100,PLAINE DU MO,6
8A0F9A5Y,T105K8U0,2020-02-24,06:31:05,84,tower38,GOLFE,6
IU9XRLE9,DGYF840Q,2020-02-24,06:37:09,81,tower86,TCHAOUDJO,6
UYRRM4JD,BZFQY2QR,2020-02-24,06:44:50,109,tower71,OGOU,6
I78A4ZYA,L98725AW,2020-02-24,06:50:35,136,tower58,LOME COMMUNE,6
CHK6RZDS,850ILZ3A,2020-02-24,07:02:40,87,tower30,DOUFELGOU,7
06BA9LHR,UTP1PFWB,2020-02-24,07:03:06,85,tower50,KPENDJAL,7
E35NJHCH,6RUMEMGE,2020-02-24,07:04:35,64,tower32,EST-MONO,7
Q5BK8XEM,SB2GZAJU,2020-02-24,07:07:39,142,tower74,OTI,7
UHX8BQMK,YWUR3EKV,2020-02-24,07:10:27,54,tower57,LOME COMMUNE,7
FQ1Z0P2T,ZGDN1K5V,2020-02-24,07:19:32,118,tower75,SOTOUBOUA,7
FWGZVNWU,L1DKO6MV,2020-02-24,07:23:36,106,tower54,LOME COMMUNE,7
FWGZVNWU,DVO6WS7K,2020-02-24,07:28:09,98,tower7,AGOE-NYIVE,7
LUJ3QL62,AZT67X0T,2020-02-24,07:29:01,85,tower36,GOLFE,7
IU9XRLE9,06BA9LHR,2020-02-24,07:43:29,95,tower82,TCHAOUDJO,7
ZGDN1K5V,CHK6RZDS,2020-02-24,07:50:39,95,tower91,WAWA,7
EW1CU6MB,UH87QXHH,2020-02-24,08:14:00,88,tower56,LOME COMMUNE,8
Q5BK8XEM,RJWIR8DL,2020-02-24,08:26:14,99,tower24,CINKASSE,8
HWD6GQ16,BVAS9K9W,2020-02-24,08:29:05,54,tower4,AGOE-NYIVE,8
UHX8BQMK,RR13MTWZ,2020-02-24,08:30:14,103,tower7,AGOE-NYIVE,8
IU9XRLE9,LFXCTNCS,2020-02-24,08:31:29,92,tower18,ASSOLI,8
88CD40YL,0706DUPJ,2020-02-24,08:36:41,145,tower69,MOYEN-MONO,8
Z6A73C32,TV465N8P,2020-02-24,08:36:43,131,tower32,EST-MONO,8
0706DUPJ,JTZ8NTNT,2020-02-24,09:22:28,125,tower3,AGOE-NYIVE,9
UHX8BQMK,QU7QSVGS,2020-02-24,09:29:53,76,tower37,GOLFE,9
850ILZ3A,7G8IQ6MS,2020-02-24,09:31:38,46,tower9,AGOE-NYIVE,9
E35NJHCH,T105K8U0,2020-02-24,09:36:08,119,tower23,BLITTA,9
QPB1YYRY,2B4LACSW,2020-02-24,09:41:48,71,tower15,ANIE,9
8URS19PI,TEZK7G1F,2020-02-24,10:11:36,124,tower49,KPELE,10
Z4G9GYD1,5OV4ISV8,2020-02-24,10:21:56,142,tower47,KOZAH,10
536AAL2Y,GQZH5IFP,2020-02-24,10:29:08,93,tower61,LOME COMMUNE,10
6HEE149Y,FYWRH23S,2020-02-24,10:29:58,88,tower49,KPELE,10
S38K1ZXD,OO66L484,2020-02-24,10:38:14,99,tower39,GOLFE,10
SVK701Q4,06BA9LHR,2020-02-24,10:53:15,87,tower76,SOTOUBOUA,10
B5ZATI54,8FA9GEXM,2020-02-24,10:54:55,77,tower64,LOME COMMUNE,10
UHX8BQMK,JTZ8NTNT,2020-02-24,11:30:11,69,tower40,GOLFE,11
COD1SBB0,UTP1PFWB,2020-02-24,11:33:18,89,tower74,OTI,11
2B4LACSW,6RUMEMGE,2020-02-24,11:35:05,91,tower9,AGOE-NYIVE,11
3H7ROWGG,Z4G9GYD1,2020-02-24,11:37:42,102,tower37,GOLFE,11
IDXIWF9Y,FWGZVNWU,2020-02-24,11:42:47,130,tower28,DANYI,11
TV465N8P,1S9T7ERF,2020-02-24,11:48:31,123,tower90,WAWA,11
CO9IM36S,1DJTB0AG,2020-02-24,12:12:42,86,tower88,TCHAOUDJO,12
88CD40YL,HWD6GQ16,2020-02-24,12:12:54,117,tower95,AMOU,12
7G8IQ6MS,RWO7A9Z2,2020-02-24,12:19:21,67,tower102,PLAINE DU MO,12
V2J558WL,1DJTB0AG,2020-02-24,12:19:36,106,tower74,OTI,12
V2J558WL,NRPQOXJW,2020-02-24,12:34:50,85,tower73,OTI,12
RXWZ61FH,RXXFANJ3,2020-02-24,12:38:51,112,tower81,TCHAOUDJO,12
NRPQOXJW,CPIQJ5U0,2020-02-24,12:56:43,102,tower53,LOME COMMUNE,12
9QZ0HCVE,9QZ0HCVE,2020-02-24,13:12:37,110,tower9,AGOE-NYIVE,13
TV465N8P,9QZ0HCVE,2020-02-24,13:29:25,112,tower16,ANIE,13
XP0CZNVG,OHGI1JNY,2020-02-24,13:46:26,135,tower9,AGOE-NYIVE,13
0HHVC11B,CPIQJ5U0,2020-02-24,13:57:20,57,tower87,TCHAOUDJO,13
FWGZVNWU,JTZ8NTNT,2020-02-24,13:58:53,71,tower63,LOME COMMUNE,13
UYRRM4JD,AEOYEEI1,2020-02-24,14:00:03,101,tower67,MOYEN-MONO,14
HWD6GQ16,CV9MTN0Y,2020-02-24,14:15:31,34,tower54,LOME COMMUNE,14
9B0R7O7F,AZT67X0T,2020-02-24,14:15:57,73,tower56,LOME COMMUNE,14
LUJ3QL62,LUJ3QL62,2020-02-24,14:24:42,106,tower61,LOME COMMUNE,14
JTZ8NTNT,QK6RD0CH,2020-02-24,14:29:18,54,tower100,PLAINE DU MO,14
0HHVC11B,OK4PTTMX,2020-02-24,14:42:23,99,tower19,BASSAR,14
6HEE149Y,6Y16JW65,2020-02-24,14:48:31,126,tower54,LOME COMMUNE,14
4SEEL57M,JTZ8NTNT,2020-02-24,15:02:15,105,tower49,KPELE,15
6I3K0MVW,FG4TKMTL,2020-02-24,15:16:23,100,tower9,AGOE-NYIVE,15
TEZK7G1F,SVK701Q4,2020-02-24,15:16:53,96,tower98,KPENDJAL-OUEST,15
HWD6GQ16,8FA9GEXM,2020-02-24,15:17:03,72,tower34,GOLFE,15
FG4TKMTL,Z4G9GYD1,2020-02-24,15:21:54,48,tower74,OTI,15
4SEEL57M,0706DUPJ,2020-02-24,15:23:51,103,tower27,DANYI,15
SG8WV7D2,AZT67X0T,2020-02-24,15:52:44,84,tower43,HAHO,15
5M28L1MF,6HEE149Y,2020-02-24,15:55:54,83,tower60,LOME COMMUNE,15
HNHOUXJM,IFOFOESU,2020-02-24,16:08:11,126,tower16,ANIE,16
TKBXHJOX,SG8WV7D2,2020-02-24,16:19:52,124,tower54,LOME COMMUNE,16
8FA9GEXM,YDGVL625,2020-02-24,16:33:27,43,tower9,AGOE-NYIVE,16
EW1CU6MB,CPIQJ5U0,2020-02-24,16:38:19,102,tower60,LOME COMMUNE,16
Q5BK8XEM,C18O8PW7,2020-02-24,16:47:38,168,tower24,CINKASSE,16
3VZAX0RR,OG6WSZ4Y,2020-02-24,17:00:44,133,tower43,HAHO,17
OHGI1JNY,0706DUPJ,2020-02-24,17:15:12,76,tower65,LOME COMMUNE,17
JYY4GIFI,R4DNBXGL,2020-02-24,17:18:04,106,tower74,OTI,17
COD1SBB0,AEOYEEI1,2020-02-24,17:21:06,97,tower97,OTI-SUD,17
IU9XRLE9,SB2GZAJU,2020-02-24,17:25:17,130,tower18,ASSOLI,17
TV465N8P,ISF3IT7O,2020-02-24,17:59:44,107,tower14,AKEBOU,17
LUJ3QL62,TM4KSMO9,2020-02-24,18:00:08,116,tower34,GOLFE,18
FWGZVNWU,SJ02XAIM,2020-02-24,18:11:00,46,tower42,GOLFE,18
OT5GIBEA,Q5BK8XEM,2020-02-24,18:21:04,85,tower5,AGOE-NYIVE,18
OT5GIBEA,DGYF840Q,2020-02-24,19:05:00,113,tower36,GOLFE,19
JTZ8NTNT,IFOFOESU,2020-02-24,19:07:21,103,tower100,PLAINE DU MO,19
0706DUPJ,0706DUPJ,2020-02-24,19:12:41,121,tower66,LOME COMMUNE,19
ITNVWCA4,IDXIWF9Y,2020-02-24,19:13:35,150,tower34,GOLFE,19
COD1SBB0,LWA939JH,2020-02-24,19:55:20,91,tower98,KPENDJAL-OUEST,19
IU9XRLE9,BVAS9K9W,2020-02-24,19:57:01,113,tower20,BASSAR,19
0706DUPJ,V2J558WL,2020-02-24,20:10:08,100,tower61,LOME COMMUNE,20
L98725AW,I8EZDI9H,2020-02-24,20:16:13,102,tower84,TCHAOUDJO,20
8FA9GEXM,RR13MTWZ,2020-02-24,20:25:41,116,tower53,LOME COMMUNE,20
CPIQJ5U0,FQ1Z0P2T,2020-02-24,20:31:02,84,tower60,LOME COMMUNE,20
FWGZVNWU,7ISEBFWJ,2020-02-24,20:32:14,109,tower5,AGOE-NYIVE,20
7G8IQ6MS,BVAS9K9W,2020-02-24,20:37:44,85,tower100,PLAINE DU MO,20
3H7ROWGG,HDXVWMQ5,2020-02-24,20:48:54,112,tower27,DANYI,20
HNHOUXJM,TEZK7G1F,2020-02-24,20:57:17,103,tower93,ZIO,20
JRCMCAKE,RJWIR8DL,2020-02-24,21:14:20,77,tower26,DANKPEN,21
OG6WSZ4Y,4SEEL57M,2020-02-24,21:16:31,91,tower77,TANDJOARE,21
9B0R7O7F,3H7ROWGG,2020-02-24,21:30:19,77,tower3,AGOE-NYIVE,21
6I3K0MVW,NIF6UYTN,2020-02-24,21:33:57,116,tower89,VO,21
6RUMEMGE,RXWZ61FH,2020-02-24,21:39:03,94,tower23,BLITTA,21
UW3JX66G,UH87QXHH,2020-02-24,21:48:05,76,tower90,WAWA,21
LUJ3QL62,H3N42UUB,2020-02-24,22:24:48,110,tower37,GOLFE,22
3D70JPBF,NIF6UYTN,2020-02-24,22:43:15,101,tower60,LOME COMMUNE,22
RXXFANJ3,2B4LACSW,2020-02-24,22:43:25,123,tower24,CINKASSE,22
EW1CU6MB,T105K8U0,2020-02-24,23:02:59,73,tower64,LOME COMMUNE,23
Q5BK8XEM,KSUQVRSH,2020-02-24,23:07:11,83,tower73,OTI,23
OT5GIBEA,UW3JX66G,2020-02-24,23:10:07,81,tower40,GOLFE,23
L98725AW,RXWZ61FH,2020-02-24,23:15:55,127,tower87,TCHAOUDJO,23
6KQE9FYV,UPUH33XF,2020-02-24,23:24:31,71,tower45,KERAN,23
W6QZ7S00,6HEE149Y,2020-02-24,23:31:55,72,tower21,BINAH,23
YWUR3EKV,T105K8U0,2020-02-24,23:39:24,62,tower30,DOUFELGOU,23
LUJ3QL62,COD1SBB0,2020-02-24,23:52:01,51,tower65,LOME COMMUNE,23
SG8WV7D2,CPIQJ5U0,2020-02-25,00:07:07,158,tower72,OGOU,0
YDW44SWN,GQZH5IFP,2020-02-25,00:10:03,82,tower24,CINKASSE,0
TEZK7G1F,7ISEBFWJ,2020-02-25,00:29:16,89,tower50,KPENDJAL,0
DZX7JJ0X,VF8PQW02,2020-02-25,00:31:28,123,tower80,TCHAOUDJO,0
6RUMEMGE,RXWZ61FH,2020-02-25,00:33:36,85,tower76,SOTOUBOUA,0
6KQE9FYV,XP0CZNVG,2020-02-25,00:34:51,91,tower44,KERAN,0
2B4LACSW,IDOFCO72,2020-02-25,00:36:57,98,tower61,LOME COMMUNE,0
JRCMCAKE,6RUMEMGE,2020-02-25,00:45:17,136,tower74,OTI,0
CJEB2UOC,TKBXHJOX,2020-02-25,01:03:32,91,tower79,TCHAOUDJO,1
7G8IQ6MS,JTZ8NTNT,2020-02-25,01:10:05,123,tower87,TCHAOUDJO,1
5OV4ISV8,6KQE9FYV,2020-02-25,01:22:26,87,tower101,PLAINE DU MO,1
YDW44SWN,XAJI0Y6D,2020-02-25,01:24:19,118,tower50,KPENDJAL,1
06BA9LHR,TEZK7G1F,2020-02-25,01:26:25,128,tower50,KPENDJAL,1
N6OH31ZA,I8EZDI9H,2020-02-25,01:33:02,85,tower49,KPELE,1
OG6WSZ4Y,FRS832YF,2020-02-25,01:43:13,102,tower97,OTI-SUD,1
W6QZ7S00,MPQMSOBP,2020-02-25,01:56:47,119,tower29,DOUFELGOU,1
HWD6GQ16,CPIQJ5U0,2020-02-25,02:23:30,128,tower66,LOME COMMUNE,2
CJEB2UOC,UYRRM4JD,2020-02-25,03:29:42,89,tower87,TCHAOUDJO,3
TKBXHJOX,N74H5WB8,2020-02-25,03:35:39,127,tower60,LOME COMMUNE,3
1DJTB0AG,5M28L1MF,2020-02-25,04:10:39,122,tower67,MOYEN-MONO,4
DVO6WS7K,T105K8U0,2020-02-25,04:23:34,98,tower20,BASSAR,4
JYY4GIFI,8URS19PI,2020-02-25,04:25:01,127,tower26,DANKPEN,4
CHK6RZDS,D8F040KM,2020-02-25,04:36:09,125,tower97,OTI-SUD,4
TEKPAR8P,TM4KSMO9,2020-02-25,04:43:54,101,tower14,AKEBOU,4
MPQMSOBP,CJEB2UOC,2020-02-25,04:57:57,124,tower17,ASSOLI,4
S38K1ZXD,V2J558WL,2020-02-25,05:18:19,100,tower66,LOME COMMUNE,5
IDXIWF9Y,QNE5AS6C,2020-02-25,05:20:53,60,tower11,AGOU,5
L98725AW,FYWRH23S,2020-02-25,05:27:13,102,tower76,SOTOUBOUA,5
6Y16JW65,FRS832YF,2020-02-25,05:28:41,83,tower20,BASSAR,5
UYRRM4JD,AEOYEEI1,2020-02-25,05:34:53,106,tower16,ANIE,5
ISF3IT7O,AZT67X0T,2020-02-25,05:42:19,142,tower14,AKEBOU,5
FRS832YF,GQZH5IFP,2020-02-25,06:07:32,79,tower53,LOME COMMUNE,6
LUJ3QL62,6HEE149Y,2020-02-25,06:11:07,82,tower53,LOME COMMUNE,6
I78A4ZYA,DZX7JJ0X,2020-02-25,06:20:44,103,tower4,AGOE-NYIVE,6
GXMHRRRQ,JTZ8NTNT,2020-02-25,06:27:37,121,tower27,DANYI,6
7G8IQ6MS,LFXCTNCS,2020-02-25,07:05:23,157,tower87,TCHAOUDJO,7
XP0CZNVG,AEOYEEI1,2020-02-25,07:17:07,90,tower53,LOME COMMUNE,7
QPB1YYRY,IDOFCO72,2020-02-25,07:31:17,50,tower70,OGOU,7
BWUDB7OK,EEVGEQPH,2020-02-25,07:52:22,52,tower66,LOME COMMUNE,7
FRS832YF,UW3JX66G,2020-02-25,07:54:21,50,tower36,GOLFE,7
JTZ8NTNT,7G8IQ6MS,2020-02-25,07:58:58,54,tower76,SOTOUBOUA,7
